yr,harmonized.name,triad_01,triad_02,triad_03,triad_04,triad_05,triad_06,triad_07,triad_08,triad_09,triad_10,triad_11,triad_12,triad_13,wgi.corrupt,wgi.govt,wgi.stability,wgi.regulatory,wgi.law,wgi.voice,gdp,pop,pc.gdp
2019,Bahrain,0.0467409557200845,-0.441861993080115,0.186586538507805,0.162536535855863,0.291753448564457,-0.136519079243209,-0.00162989778851474,0,-0.0321332660063854,0.539279505119357,-0.112522093561638,0.569159120046986,0.0955099632376453,-0.0141103724017739,0.294352799654007,-0.627359509468079,0.483154505491257,0.489411115646362,-1.42923247814178,38653318085.1064,1494188,25869.1129129041
2019,Bangladesh,0.372851041312718,-0.323360648865343,-0.0999507548274421,0.0382179397678875,0.00147923980931622,-0.191629391186204,0.138985074667473,-0.180087581653632,0.306749169354081,0.463200717202791,-0.428766120287492,0.34109526559,0.218312858652085,-0.994909584522247,-0.731802582740784,-0.932975292205811,-0.931169450283051,-0.631936311721802,-0.74178558588028,351238474244.667,165516222,2122.07885124799
2019,Barbados,-0.364055986592277,-0.264967990595758,-0.208915788238804,-0.566343921388946,0.0798776502803138,0,-0.388402595714515,0.280810103086214,-0.290895385576295,-0.117555544539813,-0.313581246166474,0,0,1.19261157512665,0.626334428787231,1.04922747612,0.410327404737473,0.352402299642563,1.10283517837524,5324250000,280180,19002.9623813263
2019,Belarus,-0.165952466316267,-0.312663818285183,-0.0766405401901804,-0.39501677120122,-0.296855380547973,-0.42431603792881,-0.0301276798501717,-0.153105942508865,-0.0746782242776523,0.430664243719851,-0.254790578701961,-0.261923433358888,0.309357589306596,0.0324118658900261,-0.129739582538605,0.332389116287231,-0.663383305072784,-0.836098074913025,-1.4079213142395,64409647193.8044,9419758,6837.71782606352
2019,Belgium,0.039392259828792,-0.197239382999636,0.0129486542590063,-0.269732081219601,-0.0977464509115819,-0.658161885805164,0.111576359403316,-0.22122089887447,0.378196610563799,0.0984443716282043,-0.247016457536938,0.257168007200145,0.320352806973455,1.48185706138611,1.14229798316956,0.473777532577515,1.289381980896,1.36670064926147,1.31019818782806,535830876745.097,11488980,46638.6813054855
2019,Belize,0.251075954400703,-0.426108419412473,-0.289541526470917,-0.405499316718741,0.193801307987572,0.166438835407747,-0.131791316387864,0,-0.137586317003906,0.565088177910526,-0.0899661130618678,-0.279553500589567,0,-0.165671959519386,-0.600823760032654,0.0630388632416725,-0.548786401748657,-0.836393356323242,0.505603790283203,2416500000,389095,6210.56554311929
2019,Benin,0.190059138414767,0.589754018206858,-0.528133533486499,0,-0.372694229839958,0,-0.256890524691139,0,0,-0.363660503889106,0,0,0,-0.31778284907341,-0.466742843389511,-0.412667959928513,-0.432607293128967,-0.653755903244019,0.0627894029021263,14391686309.033,12290444,1170.96553298099
2019,Bermuda,0.137339069682447,0.34300164532197,-0.431936601129758,-0.436556097541202,0.0234311859707505,0,0.103780332094361,-0.175897454205059,0,0.488817851600431,-0.452918550408964,0,0,1.23104310035706,1.35569632053375,1.06507384777069,0.844433665275574,0.839582562446594,,7423465000,63911,116153.166121638
2019,Bhutan,0,-0.316392973880709,-0.350124981459033,0.00465228432761629,-0.320747047137042,-0.146475785080876,0,0,0,0.734007529574884,-0.113608454995599,-0.318242959555221,0,1.61933422088623,0.351603776216507,1.08209586143494,-0.311885327100754,0.605705380439758,0.0747612863779068,2535657069.05537,767459,3303.96421053811
2019,Bolivia,0.0507356561085441,-0.0527413447710132,-0.1920642186546,-0.175149817219234,-0.326534488427541,-0.597463206842238,0.134522402226061,-0.201188159815533,-0.0322712704156711,0.485331700608754,-0.158655954915629,-0.31205222605232,0.213966153523741,-0.761989772319794,-0.774055242538452,-0.730085670948029,-0.986101508140564,-1.17436444759369,-0.116381518542767,40895322843.7851,11777315,3472.38083075685
2019,Bosnia Herzegovina,0.230148766170568,-0.302687462357117,0.0404253172226388,-0.133997543038649,0.0970713839450684,-0.425142393282955,-0.13338297314882,-0.0749594349305798,0.413969038774601,0.604347373349596,0.0459240991576003,-0.183651077648246,-0.223160483166724,-0.625312626361847,-0.669898688793182,-0.418754309415817,-0.112791009247303,-0.201782420277596,-0.243082657456398,20202479537.5193,3360711,6011.37067052755
2019,Botswana,0.129617959487239,-0.142054324692289,0.139524524529888,-0.556753323257194,0.0969501577479238,-0.616129185016343,-0.131588679047152,0,0.379226211961372,0.248481739884159,0.0714608854278561,-0.117370352950628,0.0530109285847563,0.702542424201965,0.400045096874237,1.11105513572693,0.509274005889893,0.459768772125244,0.4983911216259,16695928792.5697,2499702,6679.1676738146
2019,Br. Indian Ocean Terr.,-0.533680781510089,-0.288627019610643,0.220845501679813,-0.441240310502452,-0.0324100697139462,0,-0.25964983954588,-0.120758375595058,0,0,0.552596129828583,0,0,,,,,,,,,
2019,Brazil,0.208257327242026,-0.362544211691037,-0.114828676961693,-0.472696165929008,0.25695329256816,-0.302711107184283,0.236226378932578,-0.36947653907782,0.298266387400935,0.241756268347579,-0.166610684825009,-0.0588934266658981,0.244850931660141,-0.386171013116837,-0.206858992576599,-0.713788211345673,-0.109311006963253,-0.203433260321617,0.302300244569778,1873274432754.47,211782878,8845.25911841877
2019,British Virgin Islands,,,,,,,,,,,,,,,,,,,,,30610,
2019,Brunei,-0.0378943733894034,0.322054020055461,-0.16824911942713,-0.148813875034586,-0.0979738565197114,-0.204204126746549,0.135293869530424,-0.252358629109084,0.578679879568758,0.0935103088283601,-0.101009528535972,0.475502739886211,0.36219334189282,0.798348665237427,1.31180918216705,1.10879898071289,0.632571876049042,0.609003484249115,-0.967858493328094,13469422958.5105,438048,30748.7374865551
2019,Bulgaria,-0.0557252667419626,-0.161160458538832,-0.298336050114833,-0.234857746769465,-0.449951374455036,-0.326721138872069,0.318462325663496,-0.12319690256186,0.541573666976239,0.0424198129450114,-0.165180659724484,-0.0966388703694276,0.263126529831161,-0.157977610826492,0.20231106877327,0.578860998153687,0.543415307998657,-0.0140076251700521,0.355631977319717,68915875214.6537,6975761,9879.33434282707
2019,Burkina Faso,-0.648283354869706,-0.485847224555215,-0.000215929854227045,0,-0.429273852047668,0,0.0417670333983683,0,0,0.397064975078925,0,0,0,-0.195339918136597,-0.753421664237976,-1.30238652229309,-0.40999636054039,-0.44506511092186,-0.20246647298336,16178162030.0694,20951639,772.166894917834
2019,Burundi,-0.7483383922757,-0.193277915402283,0.301881643411231,0,-0.282091902491502,0,0.453740125711722,0,0,-0.161384101766989,0,0,0,-1.48038673400879,-1.35036277770996,-1.61515891551971,-0.972790122032166,-1.43930196762085,-1.72456860542297,2576518846.39,11874838,216.972968085123
2019,Cabo Verde,-0.633944873751465,0,0.485571891771222,0,-0.601941720572644,0,0,0,0,0,0,0,0,0.872605919837952,0.291506767272949,0.87394255399704,-0.0173604432493448,0.472124576568604,0.952357113361359,1981845740.70615,577030,3434.5627449286
2019,Cambodia,-0.389304595421498,-0.0554958529380275,0.300860569105352,0.204835757275361,-0.369687008380895,-0.131779637581597,-0.47249713261766,0,-0.274858465522491,0.372415131851128,-0.180465579647534,0.297978931255487,0,-1.30401802062988,-0.571561098098755,-0.0894938632845879,-0.571630477905273,-0.938387155532837,-1.22024178504944,27089389786.979,16207746,1671.38538492515
2019,Cameroon,-0.22896140807294,0.198938398774751,0.435551033392463,0.374119770452447,-0.188326316954839,0.0490445975137179,0.338344515421221,-0.133491837107946,0.543211944206335,-0.098834950947638,0.166499016038334,0.274938428891719,0,-1.19402086734772,-0.831370949745178,-1.55921673774719,-0.831786811351776,-1.12585461139679,-1.20936727523804,39670977332.7348,25782341,1538.68794663506
2019,Canada,-0.176144141827535,-0.264671210981228,0.0896071744916073,-0.412852923825101,0.0589242328618434,-0.315415888351391,-0.105135845391582,-0.00542143447286964,0.409779200515884,0.104899981346331,-0.0443321011860259,0.5792272393946,0.300017822556116,1.76385736465454,1.7242956161499,1.01676774024963,1.71465253829956,1.7518424987793,1.43186473846436,1742015045482.31,37601230,46328.6718408496
2019,Cayman Islands,0.700956179017463,0,-0.100032049627975,0,0.706154391152859,0,0,0,0,0,0,0,0,0.462481051683426,1.16319942474365,1.43329429626465,0.981019139289856,0.763362586498261,0.469737321138382,5943589103.56414,66134,89871.9131394463
2019,Central African Republic,-0.52902974703174,0,-0.296814069398039,0,-0.795002474815588,0,0,0,0,0,0,0,0,-1.21616554260254,-1.75460362434387,-2.13827180862427,-1.3639075756073,-1.74776136875153,-1.2222136259079,2221301400.72468,5209324,426.408762581226
2019,Chad,-0.0235082625178497,0.195465573621028,0.376421168316711,0.456782957897057,-0.171376318757728,0,-0.172510950442265,-0.0987958175317474,0.726340606560427,0,0.120149255455509,0,0,-1.40077757835388,-1.5765894651413,-1.3437432050705,-1.10725140571594,-1.29929721355438,-1.43482649326324,11314951342.7807,16126866,701.621216594762
2019,Chile,0.30871355767555,-0.0690112702965288,-0.431795323251779,0.097513107357247,-0.528513097188127,0,0.195329940210803,-0.0532590852456665,0,0.193375581007188,0.588444433789271,0,0,1.00874698162079,0.891052961349487,0.00792970694601536,1.17115616798401,0.947567701339722,0.983122289180756,278584733103.01,19039485,14631.9468779229
2019,China,-0.189396330045837,0.238842943059384,0.411785200000876,0.114936823336019,0.18146856523739,-0.445589383560763,-0.147087152645181,-0.199162050097553,0.146413467636618,0.1779804808428,-0.545089949765081,0.00479514852501392,0.285069572180495,-0.28900557756424,0.56392252445221,-0.256689161062241,-0.288801491260529,-0.243998482823372,-1.62804806232452,14279937500606.5,1407745000,10143.8381955585
2019,Colombia,-0.0276204469222894,-0.308907119294585,0.29896729489915,0.162513658634632,-0.335913937701393,-0.443472403633547,0.062870225898172,-0.306388059696002,0.0927657028086486,0.420208512137221,-0.328776715237216,0.0203133742787116,0.294960479041764,-0.260884940624237,0.0608061067759991,-0.949501574039459,0.331720739603043,-0.371536016464233,0.205496594309807,323109540251.855,50187406,6438.06018290435
2019,Comoros,-0.789881658784163,0.104732275704521,0.381407173330849,0,-0.292400939110553,0,-0.329927275417245,0,0,0.159048317868889,0,0,0,-1.03627967834473,-1.72172141075134,-0.154699191451073,-1.17606687545776,-1.13752460479736,-0.706908762454987,1195019559.09381,790986,1510.79735809965
2019,Congo,-0.182582037432675,0.311272437825248,0.441722849555712,0.195649698652131,-0.0490836960442829,0.131751855009141,0.0184873730519238,-0.0477553095654751,0.685930557345276,-0.0498220285325848,0.171036177388335,0.330101933793058,0.0527413584255081,-1.41993415355682,-1.39087569713593,-0.896963596343994,-1.34091627597809,-1.1766904592514,-1.27898859977722,12750339022.9915,5570733,2288.80813763494
2019,Cook Islands,-0.702315492110437,0,-0.00906391438232297,0,-0.711808116698415,0,0,0,0,0,0,0,0,,,1.06475675106049,,,1.05144429206848,,,
2019,Costa Rica,-0.381564654127978,-0.565687911691088,0.42763271944831,0,-0.364064699044245,0,0.171131402760503,0,0,0.435553436954711,0,0,0,0.655114948749542,0.372309684753418,0.452292859554291,0.559621095657349,0.554161429405212,1.09602379798889,64417670082.6127,5084532,12669.341068679
2019,Côte d'Ivoire,,,,,,,,,,,,,,-0.538762807846069,-0.528571486473084,-1.02604556083679,-0.288290113210678,-0.589263319969177,-0.247607246041298,58539424929.7248,26147551,2238.81100489009
2019,Croatia,0.208454079030165,-0.148431803370511,-0.36476298049479,-0.260886062635999,-0.207464822804463,-0.143376528537539,0.424709950805867,0.175165712102814,0.282925922745488,0.233789762304473,-0.325056877245994,-0.0369594641095018,0.465841786734498,0.0773985087871552,0.48991197347641,0.694699943065643,0.562774360179901,0.372456163167954,0.45530304312706,62327983579.5899,4065253,15331.8830536722
2019,Cuba,-0.116565484256621,-0.533291872818346,0.322171009103331,-0.350311735447171,-0.285581190764221,0,0.343197944707513,-0.212305075342292,0,0.26415953177796,-0.401627496758171,0,0,0.039371483027935,-0.175985559821129,0.603123068809509,-1.48947477340698,-0.325435101985931,-1.44062495231628,1.03428e+11,11316697,9139.41585605765
2019,Curacao,,,,,,,,,,,,,,,,,,,,2995185474.86034,157441,19024.177151189
2019,Cyprus,-0.0372696607937466,0.0566559039659317,0.251665782035831,0.309984173428667,-0.286254904921605,-0.0515224043759772,0.529220857729509,0.382954288499787,0.472072022187222,-0.100985992536164,-0.196958318869979,0.0196517416392954,0.228956677307029,0.626630961894989,0.986659109592438,0.557369947433472,1.01061308383942,0.754275918006897,1.04857850074768,25944504645.6957,1228836,21113.0733846467
2019,Czech Republic,0.108220967569297,-0.150892044236508,-0.197814781612473,-0.332681853202567,-0.250719204566734,-0.48054264273679,0.120360645418417,-0.0924758861177699,0.416685706589512,-0.00268217961670721,-0.343451590503873,-0.12259693749167,0.438484786644298,0.561192810535431,0.949878513813019,0.94388747215271,1.24349272251129,1.04630982875824,0.835772931575775,252548179964.897,10671870,23664.8478631109
2019,Dem. Rep. of the Congo,-0.526221092742275,-0.0253463130982193,-0.224261019321231,-0.144856497263095,-0.425515198239075,0.189905629342404,-0.223177347266046,0.179404715464457,-0.20058036746515,-0.219296435297333,0.132647147804727,-0.345262592887553,-0.356266852110071,-1.5398656129837,-1.61820912361145,-1.59389889240265,-1.49977791309357,-1.79825115203857,-1.3139728307724,51775830725.8441,89906890,575.882790805511
2019,Denmark,0.125107163744161,-0.0975226193978393,-0.284017312469782,-0.26246272923018,-0.182148756949665,-0.38722228974092,0.221328334469793,-0.0536445821549951,0.16255681931164,-0.177936645090195,-0.22005003241678,0.530320542135549,0.450059674660659,2.15806865692139,1.90285611152649,0.995625197887421,1.56350648403168,1.86805391311646,1.5451831817627,346498737961.635,5814422,59592.9806886454
2019,Djibouti,-0.0770608700585621,-0.37438011246911,0.25267292297986,0,-0.181563820016852,0,-0.453413729589507,0,0,0.742635924775303,0,0,0,-0.859204828739166,-0.786942481994629,-0.351149469614029,-0.802925527095795,-0.930672645568848,-1.42368388175964,3088853638.56832,1073994,2876.04366371537
2019,Dominica,0.260278540080231,0,-0.757668954753407,0,-0.598492135768369,0,0,0,0,0,0,0,0,0.554156720638275,-0.231091558933258,1.06745707988739,0.1474749147892,0.735084474086762,0.868815124034882,611537037.037037,71428,8561.58701121461
2019,Dominican Rep.,-0.0701608409724032,-0.592465910130778,-0.09152144840179,-0.485028549113533,0.0703460400379011,0.109130174062439,-0.0267549870719613,-0.203137113624288,-0.307001936227389,0.133784437482432,-0.463380912200829,0.121342168670028,0,-0.819769561290741,-0.327568829059601,0.00530691398307681,-0.00667067803442478,-0.305115938186646,0.180307701230049,88941299733.5018,10881882,8173.33800656006
2019,Ecuador,0.126417827581022,0.0245129228493157,0.0364912900316749,-0.291630803293262,0.395551795576547,-0.267871064588507,-0.10044012045107,0.127280055853504,-0.256432105103828,0.705817316699507,-0.131558791054504,0.0920285950056766,0.229827026870662,-0.488086521625519,-0.342753469944,-0.232956856489182,-0.780544877052307,-0.5248042345047,0.0327429585158825,108108009000,17343740,6233.25816692363
2019,Egypt,-0.0255999504288989,0.0465027200017947,-0.222824735100861,-0.167231433908961,-0.166493813942328,-0.00159548530174269,0.103804743168888,-0.263701843618138,-0.000318153080943456,0.719074701818865,0.028002601113222,0.34135522314383,0.420894333259702,-0.634925246238709,-0.216252833604813,-1.11419188976288,-0.742943406105042,-0.318304538726807,-1.4444568157196,303080865603.645,105618671,2869.57658843904
2019,El Salvador,-0.248650632082997,-0.0718213437441073,0.346179256574004,-0.345147494167516,-0.257529216877349,-0.622489760056158,0.0437901526576818,0,0.220469445318299,0.0415638605627429,-0.236421593177089,-0.363436115983296,0,-0.517048239707947,-0.514914095401764,-0.10641810297966,-0.0211729817092419,-0.847973704338074,0.11914150416851,26881140000,6280217,4280.28840404719
2019,Equatorial Guinea,-0.46889765279621,0.337515677579879,0.293528555058486,0.342721598232336,-0.00951841510529106,-0.0369395850533119,0.269689019762502,0,0.472753571395318,-0.144869592648114,0.0780860967396672,0.357119487816712,0.101483231552303,-1.54561865329742,-1.01650810241699,-0.156219750642777,-1.67192566394806,-1.27920520305634,-1.87990248203278,11364133801.8914,1553031,7317.39018853545
2019,Eritrea,-0.329945386633534,0,0.895916691893739,0,0.29743793138305,0,0,0,0,0,0,0,0,-1.38917064666748,-1.76978731155396,-0.698492646217346,-2.17759895324707,-1.62150049209595,-2.20644211769104,,3498818,
2019,Estonia,0.261348650366038,-0.0627576375978215,-0.133095174603839,-0.333632612775766,-0.436385769438248,-0.559601218719891,-0.0479973882952133,-0.168520707357176,0.248707242417032,-0.0137247054822521,-0.135077705823379,0.112741635388942,0.414057908124356,1.55827558040619,1.16854131221771,0.633256256580353,1.58962881565094,1.27434396743774,1.18105804920197,31081901909.2156,1326898,23424.4847073517
2019,Eswatini,0.0381510335533858,-0.39514185463701,0.0265648070174941,-0.403636489477022,0.326500639900748,-0.0868595060999379,-0.226702564183461,0.510620742329632,-0.173247215282366,-0.159855803303767,-0.232940614138542,0.377723002761614,0,-0.28104093670845,-0.601965367794037,-0.27455285191536,-0.511614143848419,-0.460595190525055,-1.34256398677826,4495264160.86577,1169613,3843.3773913814
2019,Ethiopia,-0.184960592800192,-0.00457660449704122,0.303406584891447,0.562486355160084,0.12002056755024,0,-0.0346305608641228,-0.203072475890557,0,0.234073655214218,0.667599475280652,0,0,-0.410455852746964,-0.623708486557007,-1.30507278442383,-0.897398233413696,-0.468411415815353,-1.05923998355865,95912590628.1412,114120594,840.449451464836
2019,Faroe Islands,,,,,,,,,,,,,,,,,,,,3275706960.14634,51681,63383.196148417
2019,Fiji,0.0468339472001196,-0.615858818356578,-0.0937748884921182,-0.37429542760865,0.157050560944279,-0.0558724636687744,-0.398433910407157,-0.105415045108629,-0.247621169757235,0.256438244641768,-0.377775993958127,0.0468365047455295,0,0.727740585803986,0.810354948043823,0.777670383453369,0.0488829016685486,0.466517686843872,0.0214206520467997,5481675173.38011,918465,5968.30055949885
2019,Finland,0.147519262727045,-0.0531490178823786,0.269526721331549,-0.166731910498099,0.0834595267598811,-0.425918246781585,0.269242101966916,-0.135352903336376,-0.271534614865506,0.52151409209467,0.361547361175086,0.320185944905422,0.129776627555824,2.15014481544495,1.99904680252075,0.85165673494339,1.84962522983551,2.04878187179565,1.56485080718994,268514916972.549,5521606,48629.8582283033
2019,France,-0.143935447602363,0.0550824485104161,-0.201131498796005,-0.150121758434098,-0.133567070052508,-0.557708158921157,-0.0262526002945079,-0.181078651069897,0.166240737439126,0.490718869405919,-0.297639219502468,0.258359096615896,0.356540796593642,1.27963018417358,1.36585938930511,0.299382239580154,1.43873500823975,1.40021479129791,1.1164003610611,2728870246705.88,67388001,40494.8982936277
2019,French Guiana,,,,,,,,,,,,,,0.915751338005066,1.38073217868805,0.261218845844269,1.31244087219238,1.15929090976715,1.26436722278595,,,
2019,French Polynesia,-0.484193209579308,0.621123744352702,0.453735079190052,0,-0.0620346435610289,0,-0.251588061028166,0,0,-0.326713725541656,0,0,0,,,,,,,6001384759.57628,299717,20023.5047046924
2019,Gabon,-0.0882425455734941,0.635638351742498,0.0714815350095668,0.408554211374632,0.0958664333158283,0,0.262892793583013,-0.196870380320649,0.546639051819171,0,-0.0166069831571469,0,0,-0.875252842903137,-0.935714185237885,-0.0742617398500443,-0.941352605819702,-0.738471806049347,-1.04291653633118,16874405460.1955,2242785,7523.86227845982
2019,Gambia,-0.635106017795468,0.473114168864507,0.0628086295500154,0,-0.422134102301277,0,-0.0271366282914411,0,0,-0.435803635268162,0,0,0,-0.386162161827087,-0.741122901439667,0.224721387028694,-0.701143264770508,-0.388973623514175,-0.250296622514725,1813608279.65044,2508883,722.874793145173
2019,Georgia,0.0154119331394738,-0.441037778366905,-0.123605353199481,-0.0808305940418117,-0.23981281983504,-0.454892720830318,0.140690961373792,-0.214224195168368,-0.00935989085170602,0.523926561693368,0.283478549867088,-0.313633569358529,0,0.746414840221405,0.80954521894455,-0.488382637500763,1.03332614898682,0.272518426179886,0.168719828128815,17470436258.5131,3720161,4696.15058555614
2019,Germany,-0.180034809621984,-0.138415482117429,-0.0107920336418924,-0.172212971075098,-0.351598975852355,-0.525421923339376,0.062645347305798,-0.017092614840982,0.271835609915738,0.439575911125976,-0.18098981802173,0.318969548018895,0.336344681270991,1.90006673336029,1.52456390857697,0.574308574199677,1.72160816192627,1.61263310909271,1.35554444789886,3888226035921.56,83092962,46793.6867616003
2019,Ghana,-0.483296704626777,0.22246811595818,0.251915296012577,0.241699059997815,-0.0733698943398025,0.216042252442969,-0.461929688672653,0.388837958865304,-0.00673566904124787,-0.120008361970048,0.243801319200364,0.118051643416024,0.300995745825318,-0.0877754911780357,-0.265315860509872,0.134411945939064,-0.169835433363915,0.0377789214253426,0.549909234046936,68337537815.7703,31522290,2167.91158941087
2019,Gibraltar,-0.0973027678776972,0.235875060769766,0.240439963580033,-0.288454140091906,0.401411886263859,0,-0.0550491575392815,0.419948653821259,0,0.540600357459815,0.401385636932872,0,0,,,,,,,,32685,
2019,Greece,0.202519969989492,-0.459018977458495,-0.13357746955463,-0.585112489923113,0.00906531187053239,0.0127337947399845,0.139348461691851,-0.370060292821774,0.159186122813237,0.242669200334052,-0.317489111189715,0.163300391237559,0.14066205726955,0.0386894941329956,0.34478572010994,0.181738212704659,0.527953088283539,0.179606944322586,0.812374591827393,205257014892.502,10721582,19144.2843875561
2019,Greenland,-0.798267613190398,0,-0.140396324231375,0,-0.585711268351245,0,0,0,0,0,0,0,0,1.1370575428009,0.808333098888397,1.8838939666748,1.35923600196838,1.73792612552643,1.26436722278595,2994332323.74726,56225,53256.2440862118
2019,Grenada,0.361790619932986,-0.308376212740936,-0.58024649845293,0,-0.0334176639478737,0,-0.339834308177684,0,0,0.566322842995793,0,0,0,0.369498819112778,-0.0960837602615356,0.953555166721344,-0.289395779371262,0.208473965525627,0.680547773838043,1213485185.18519,122724,9887.92074235838
2019,Guam,,,,,,,,,,,,,,1.23104310035706,0.265013605356216,0.89254629611969,0.0802329257130623,1.32805216312408,1.11477661132813,6.366e+09,168624,37752.6330771421
2019,Guatemala,-0.200609439715639,-0.534675428927579,-0.0409042884368526,-0.496340538323815,-0.161462149863065,-0.162463775023403,0.164122147995181,-0.104984631165891,-0.163070010740161,0.0915748816393892,-0.456452844667556,-0.13932418173946,-0.269611529710064,-0.896806240081787,-0.694045960903168,-0.573592245578766,-0.319761753082275,-1.08354508876801,-0.332797735929489,77170421167.5134,16604026,4647.69334663252
